Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","29/03/2025 19:07 UTC"
"Last updated:","8 October 2024"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024"
Origin:,"214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
"Country of asylum:","70,200,196,184,183,246,173,181,180,164,170,160,158,122,155,154,143,120,138,133,121,132,114,113,111,115,94,90,86,85,205,253,76,74,72,71,64,61,65,57,50,49,48,84,30,238,29,17,24,13,12,10,5,3"
Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2007,"Central African Rep.",Italy,6,0,0,0,0,0,0,,0
2007,"Central African Rep.","Netherlands (Kingdom of the)",7,0,0,0,0,0,0,,0
2007,"Central African Rep.",Switzerland,5,0,0,0,0,0,0,,0
2007,"Central African Rep.",Türkiye,0,5,0,0,0,0,0,,0
2007,Chad,Austria,0,5,0,0,0,0,0,,0
2007,Chad,Belgium,32,0,0,0,0,0,0,,0
2007,Chad,France,827,0,0,0,0,0,0,,0
2007,Chad,"United Kingdom of Great Britain and Northern Ireland",32,0,0,0,0,0,0,,0
2007,Chad,Germany,33,10,0,0,0,0,0,,0
2007,Chad,Ireland,9,0,0,0,0,0,0,,0
2007,Chad,Italy,18,0,0,0,0,0,0,,0
2007,Chad,"Netherlands (Kingdom of the)",20,0,0,0,0,0,0,,0
2007,Chad,Norway,0,5,0,0,0,0,0,,0
2007,Chad,Sweden,6,0,0,0,0,0,0,,0
2007,Chad,Switzerland,41,0,0,0,0,0,0,,0
2007,Chad,Ukraine,7,5,0,0,0,0,0,,0
2007,China,Albania,5,0,0,0,0,0,0,,0
2007,China,Austria,102,1024,0,0,0,0,0,,0
2007,China,Belgium,225,0,0,0,0,0,0,,0
2007,China,"Bosnia and Herzegovina",0,5,0,0,0,0,0,,0
2007,China,Bulgaria,0,5,0,0,0,0,0,,0
2007,China,Cyprus,0,331,0,0,0,0,0,,0
2007,China,Czechia,8,51,0,0,0,0,0,,0
2007,China,Denmark,88,17,0,0,0,0,0,,0
2007,China,Finland,48,6,0,0,0,0,0,,0
2007,China,France,570,0,0,0,0,0,0,,0
2007,China,"United Kingdom of Great Britain and Northern Ireland",2367,0,0,0,0,0,0,,0
2007,China,Germany,3483,353,0,0,0,0,0,,0
2007,China,Greece,5,13,0,0,0,0,0,,0
2007,China,Hungary,20,211,0,0,0,0,0,,0
2007,China,Ireland,88,110,0,0,0,0,0,,0
2007,China,Italy,28,0,0,0,0,0,0,,0
2007,China,"Netherlands (Kingdom of the)",1610,0,0,0,0,0,0,,0
2007,China,Norway,249,21,0,0,0,0,0,,0
2007,China,Poland,6,5,0,0,0,0,0,,0
2007,China,Romania,0,12,0,0,0,0,0,,0
2007,China,"Russian Federation",6,0,0,0,0,0,0,,0
2007,China,Spain,15,0,0,0,0,0,0,,0
2007,China,Slovakia,0,6,0,0,0,0,0,,0
2007,China,Sweden,131,80,0,0,0,0,0,,0
2007,China,Switzerland,1109,120,0,0,0,0,0,,0
2007,China,Türkiye,14,55,0,0,0,0,0,,0
2007,Chile,Austria,0,5,0,0,0,0,0,,0
2007,Chile,Belgium,72,0,0,0,0,0,0,,0
2007,Chile,Denmark,5,0,0,0,0,0,0,,0
2007,Chile,France,77,0,0,0,0,0,0,,0
2007,Chile,Germany,296,5,0,0,0,0,0,,0
2007,Chile,Sweden,59,39,0,0,0,0,0,,0
2007,Chile,Switzerland,18,0,0,0,0,0,0,,0
2007,Cameroon,Austria,128,157,0,0,0,0,0,,0
2007,Cameroon,Belgium,108,0,0,0,0,0,0,,0
2007,Cameroon,Bulgaria,5,0,0,0,0,0,0,,0
2007,Cameroon,Cyprus,6,148,0,0,0,0,0,,0
2007,Cameroon,Czechia,0,11,0,0,0,0,0,,0
2007,Cameroon,Denmark,14,0,0,0,0,0,0,,0
2007,Cameroon,Finland,40,8,0,0,0,0,0,,0
2007,Cameroon,France,534,0,0,0,0,0,0,,0
2007,Cameroon,"United Kingdom of Great Britain and Northern Ireland",829,0,0,0,0,0,0,,0
2007,Cameroon,Germany,813,366,0,0,0,0,0,,0
2007,Cameroon,Greece,7,0,0,0,0,0,0,,0
2007,Cameroon,Hungary,106,0,0,0,0,0,0,,0
2007,Cameroon,Ireland,156,80,0,0,0,0,0,,0
2007,Cameroon,Italy,347,0,0,0,0,0,0,,0
2007,Cameroon,Lithuania,5,0,0,0,0,0,0,,0
2007,Cameroon,"Netherlands (Kingdom of the)",204,0,0,0,0,0,0,,0
2007,Cameroon,Norway,31,25,0,0,0,0,0,,0
2007,Cameroon,Poland,13,8,0,0,0,0,0,,0
2007,Cameroon,Romania,5,0,0,0,0,0,0,,0
2007,Cameroon,Spain,26,0,0,0,0,0,0,,0
2007,Cameroon,Sweden,37,49,0,0,0,0,0,,0
2007,Cameroon,Switzerland,90,88,0,0,0,0,0,,0
2007,Cameroon,Türkiye,0,5,0,0,0,0,0,,0
2007,Cameroon,Ukraine,0,11,0,0,0,0,0,,0
2007,Congo,Austria,67,36,0,0,0,0,0,,0
2007,Congo,Belgium,41,0,0,0,0,0,0,,0
2007,Congo,Bulgaria,23,5,0,0,0,0,0,,0
2007,Congo,Czechia,0,7,0,0,0,0,0,,0
2007,Congo,Denmark,5,0,0,0,0,0,0,,0
2007,Congo,Finland,22,5,0,0,0,0,0,,0
2007,Congo,France,2694,0,0,0,0,0,0,,0
2007,Congo,"United Kingdom of Great Britain and Northern Ireland",897,0,0,0,0,0,0,,0
2007,Congo,Germany,511,89,0,0,0,0,0,,0
2007,Congo,Greece,5,8,0,0,0,0,0,,0
2007,Congo,Hungary,30,0,0,0,0,0,0,,0
2007,Congo,Ireland,45,30,0,0,0,0,0,,0
2007,Congo,Italy,641,0,0,0,0,0,0,,0
2007,Congo,"Netherlands (Kingdom of the)",699,0,0,0,0,0,0,,0
2007,Congo,Norway,47,21,0,0,0,0,0,,0
2007,Congo,Poland,11,0,0,0,0,0,0,,0
2007,Congo,Romania,56,5,0,0,0,0,0,,0
2007,Congo,"Russian Federation",0,23,0,0,0,0,0,,0
2007,Congo,Spain,24,0,0,0,0,0,0,,0
2007,Congo,Slovakia,6,0,0,0,0,0,0,,0
2007,Congo,Sweden,50,38,0,0,0,0,0,,0
2007,Congo,Switzerland,86,5,0,0,0,0,0,,0
2007,Congo,Türkiye,0,5,0,0,0,0,0,,0
2007,Congo,Ukraine,85,10,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Austria,370,108,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Belgium,1093,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Bulgaria,31,6,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Cyprus,8,48,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Czechia,36,41,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Denmark,114,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Finland,122,36,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",France,9329,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo","United Kingdom of Great Britain and Northern Ireland",6988,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Germany,4202,518,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Greece,42,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Hungary,36,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Ireland,603,207,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Italy,504,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Malta,68,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo","Netherlands (Kingdom of the)",1182,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Norway,180,70,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Poland,9,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Portugal,18,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Romania,23,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo","Russian Federation",0,32,5,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Spain,150,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Slovakia,6,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Slovenia,5,0,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Sweden,185,96,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Switzerland,1377,122,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Türkiye,5,91,0,0,0,0,0,,0
2007,"Dem. Rep. of the Congo",Ukraine,11,24,0,0,0,0,0,,0
2007,Comoros,France,55,0,0,0,0,0,0,,0
2007,Comoros,Germany,5,0,0,0,0,0,0,,0
2007,Comoros,Portugal,18,0,0,0,0,0,0,,0
2007,Colombia,Austria,38,5,0,0,0,0,0,,0
2007,Colombia,Belgium,37,0,0,0,0,0,0,,0
2007,Colombia,Denmark,8,0,0,0,0,0,0,,0
2007,Colombia,Finland,13,0,0,0,0,0,0,,0
2007,Colombia,France,368,0,0,0,0,0,0,,0
2007,Colombia,"United Kingdom of Great Britain and Northern Ireland",1368,0,0,0,0,0,0,,0
2007,Colombia,Germany,374,73,0,0,0,0,0,,0
2007,Colombia,Italy,388,0,0,0,0,0,0,,0
2007,Colombia,"Netherlands (Kingdom of the)",186,0,0,0,0,0,0,,0
2007,Colombia,Norway,167,0,0,0,0,0,0,,0
2007,Colombia,Portugal,19,0,0,0,0,0,0,,0
2007,Colombia,Spain,990,0,0,0,0,0,0,,0
2007,Colombia,Sweden,285,15,0,0,0,0,0,,0
2007,Colombia,Switzerland,266,23,0,0,0,0,0,,0
2007,"Costa Rica",Germany,26,0,0,0,0,0,0,,0
2007,Cuba,Austria,13,10,0,0,0,0,0,,0
2007,Cuba,Bulgaria,5,0,0,0,0,0,0,,0
2007,Cuba,Czechia,36,64,0,0,0,0,0,,0
2007,Cuba,Denmark,5,0,0,0,0,0,0,,0
2007,Cuba,Finland,9,0,0,0,0,0,0,,0
2007,Cuba,France,118,0,0,0,0,0,0,,0
2007,Cuba,"United Kingdom of Great Britain and Northern Ireland",6,0,0,0,0,0,0,,0
2007,Cuba,Germany,514,40,0,0,0,0,0,,0
2007,Cuba,Hungary,47,0,0,0,0,0,0,,0
2007,Cuba,Ireland,11,0,0,0,0,0,0,,0
2007,Cuba,Italy,40,0,0,0,0,0,0,,0
2007,Cuba,Lithuania,0,5,0,0,0,0,0,,0
2007,Cuba,"Netherlands (Kingdom of the)",9,0,0,0,0,0,0,,0
2007,Cuba,Norway,0,5,0,0,0,0,0,,0
2007,Cuba,Poland,5,0,0,0,0,0,0,,0
2007,Cuba,Portugal,17,0,0,0,0,0,0,,0
2007,Cuba,"Russian Federation",0,5,0,0,0,0,0,,0
2007,Cuba,Spain,258,0,0,0,0,0,0,,0
2007,Cuba,Slovakia,8,0,0,0,0,0,0,,0
2007,Cuba,Sweden,106,19,0,0,0,0,0,,0
2007,Cuba,Switzerland,53,5,0,0,0,0,0,,0
2007,"Cabo Verde",Germany,11,0,0,0,0,0,0,,0
2007,"Cabo Verde",Italy,17,0,0,0,0,0,0,,0
2007,Cyprus,"United Kingdom of Great Britain and Northern Ireland",5,0,0,0,0,0,0,,0
2007,Czechia,Austria,5,5,0,0,0,0,0,,0
2007,Czechia,Belgium,14,0,0,0,0,0,0,,0
2007,Czechia,France,28,0,0,0,0,0,0,,0
2007,Czechia,"United Kingdom of Great Britain and Northern Ireland",120,0,0,0,0,0,0,,0
2007,Czechia,Germany,164,5,0,0,0,0,0,,0
2007,Czechia,Ireland,125,0,0,0,0,0,0,,0
2007,Czechia,"Netherlands (Kingdom of the)",12,0,0,0,0,0,0,,0
2007,Czechia,Switzerland,13,0,0,0,0,0,0,,0
2007,Denmark,Germany,5,0,0,0,0,0,0,,0
2007,Djibouti,Belgium,59,0,0,0,0,0,0,,0
2007,Djibouti,France,69,0,0,0,0,0,0,,0
2007,Djibouti,Germany,5,0,0,0,0,0,0,,0
2007,Djibouti,"Netherlands (Kingdom of the)",11,0,0,0,0,0,0,,0
2007,Djibouti,Sweden,5,0,0,0,0,0,0,,0
2007,Dominica,Germany,8,0,0,0,0,0,0,,0
2007,"Dominican Rep.",Germany,198,0,0,0,0,0,0,,0
2007,"Dominican Rep.",Switzerland,5,0,0,0,0,0,0,,0
2007,Ecuador,France,30,0,0,0,0,0,0,,0
2007,Ecuador,"United Kingdom of Great Britain and Northern Ireland",355,0,0,0,0,0,0,,0
2007,Ecuador,Germany,160,0,0,0,0,0,0,,0
2007,Ecuador,Italy,5,0,0,0,0,0,0,,0
2007,Ecuador,"Netherlands (Kingdom of the)",5,0,0,0,0,0,0,,0
2007,Ecuador,Norway,5,0,0,0,0,0,0,,0
2007,Ecuador,Spain,7,0,0,0,0,0,0,,0
2007,Ecuador,Sweden,56,16,0,0,0,0,0,,0
2007,Ecuador,Switzerland,9,8,0,0,0,0,0,,0
2007,"Equatorial Guinea",Austria,0,5,0,0,0,0,0,,0
2007,"Equatorial Guinea",France,30,0,0,0,0,0,0,,0
2007,"Equatorial Guinea",Germany,14,0,0,0,0,0,0,,0
2007,"Equatorial Guinea",Spain,248,0,0,0,0,0,0,,0
2007,Eritrea,Austria,29,17,0,0,0,0,0,,0
2007,Eritrea,Belgium,11,0,0,0,0,0,0,,0
2007,Eritrea,Bulgaria,9,0,0,0,0,0,0,,0
2007,Eritrea,Cyprus,0,5,0,0,0,0,0,,0
2007,Eritrea,Denmark,15,0,0,0,0,0,0,,0
2007,Eritrea,Finland,5,0,0,0,0,0,0,,0
2007,Eritrea,France,162,0,0,0,0,0,0,,0
2007,Eritrea,"United Kingdom of Great Britain and Northern Ireland",6427,0,0,0,0,0,0,,0
2007,Eritrea,Germany,2993,436,0,0,0,0,0,,0
2007,Eritrea,Greece,5,13,0,0,0,0,0,,0
2007,Eritrea,Hungary,5,0,0,0,0,0,0,,0
2007,Eritrea,Ireland,85,51,0,0,0,0,0,,0
2007,Eritrea,Italy,7404,0,0,0,0,0,0,,0
2007,Eritrea,Lithuania,5,0,0,0,0,0,0,,0
2007,Eritrea,Malta,729,136,0,0,0,0,0,,0
2007,Eritrea,"Netherlands (Kingdom of the)",777,0,0,0,0,0,0,,0
2007,Eritrea,Norway,994,531,0,0,0,0,0,,0
2007,Eritrea,Portugal,5,0,0,0,0,0,0,,0
2007,Eritrea,Romania,5,0,0,0,0,0,0,,0
2007,Eritrea,"Russian Federation",0,7,0,0,0,0,0,,0
2007,Eritrea,Spain,14,0,0,0,0,0,0,,0
2007,Eritrea,Sweden,1521,773,0,0,0,0,0,,0
2007,Eritrea,Switzerland,1037,1808,0,0,0,0,0,,0
2007,Eritrea,Türkiye,15,53,0,0,0,0,0,,0
2007,Eritrea,Ukraine,0,5,0,0,0,0,0,,0
2007,Estonia,Belgium,5,0,0,0,0,0,0,,0
2007,Estonia,France,10,0,0,0,0,0,0,,0
2007,Estonia,Germany,81,0,0,0,0,0,0,,0
2007,Estonia,Ireland,12,0,0,0,0,0,0,,0
2007,Estonia,Sweden,8,0,0,0,0,0,0,,0
2007,Ethiopia,Austria,90,54,0,0,0,0,0,,0
2007,Ethiopia,Belgium,42,0,0,0,0,0,0,,0
2007,Ethiopia,Belarus,13,0,0,0,0,0,0,,0
2007,Ethiopia,Bulgaria,55,0,0,0,0,0,0,,0
2007,Ethiopia,Cyprus,5,10,0,0,0,0,0,,0
2007,Ethiopia,Czechia,12,5,0,0,0,0,0,,0
2007,Ethiopia,Denmark,53,5,0,0,0,0,0,,0
2007,Ethiopia,Finland,55,14,0,0,0,0,0,,0
2007,Ethiopia,France,396,0,0,0,0,0,0,,0
2007,Ethiopia,"United Kingdom of Great Britain and Northern Ireland",2803,0,0,0,0,0,0,,0
2007,Ethiopia,Germany,3412,403,0,0,0,0,0,,0
2007,Ethiopia,Greece,23,0,0,0,0,0,0,,0
2007,Ethiopia,Hungary,60,0,0,0,0,0,0,,0
2007,Ethiopia,Ireland,52,33,0,0,0,0,0,,0
2007,Ethiopia,Italy,1955,0,0,0,0,0,0,,0
2007,Ethiopia,Lithuania,5,0,0,0,0,0,0,,0
2007,Ethiopia,Malta,40,42,0,0,0,0,0,,0
2007,Ethiopia,"Netherlands (Kingdom of the)",576,0,0,0,0,0,0,,0
2007,Ethiopia,Norway,707,371,0,0,0,0,0,,0
2007,Ethiopia,Poland,14,6,0,0,0,0,0,,0
2007,Ethiopia,Portugal,5,0,0,0,0,0,0,,0
2007,Ethiopia,Romania,5,0,0,0,0,0,0,,0
2007,Ethiopia,"Russian Federation",0,11,0,0,0,0,0,,0
2007,Ethiopia,Spain,81,0,0,0,0,0,0,,0
2007,Ethiopia,"Serbia and Kosovo: S/RES/1244 (1999)",0,6,0,0,0,0,0,,0
2007,Ethiopia,Sweden,278,163,0,0,0,0,0,,0
2007,Ethiopia,Switzerland,464,231,0,0,0,0,0,,0
2007,Ethiopia,Türkiye,5,72,0,0,0,0,0,,0
2007,Ethiopia,Ukraine,31,11,0,0,0,0,0,,0
2007,France,Germany,15,0,0,0,0,0,0,,0
2007,Gabon,Austria,0,5,0,0,0,0,0,,0
2007,Gabon,Belgium,8,0,0,0,0,0,0,,0
2007,Gabon,France,13,0,0,0,0,0,0,,0
2007,Gabon,Germany,9,5,0,0,0,0,0,,0
2007,Gabon,"Netherlands (Kingdom of the)",5,0,0,0,0,0,0,,0
2007,Gabon,Spain,5,0,0,0,0,0,0,,0
2007,Gambia,Austria,24,268,0,0,0,0,0,,0
2007,Gambia,Finland,8,5,0,0,0,0,0,,0
2007,Gambia,France,44,0,0,0,0,0,0,,0
2007,Gambia,"United Kingdom of Great Britain and Northern Ireland",233,0,0,0,0,0,0,,0
2007,Gambia,Germany,115,117,0,0,0,0,0,,0
2007,Gambia,Greece,0,37,0,0,0,0,0,,0
2007,Gambia,Ireland,7,10,0,0,0,0,0,,0
2007,Gambia,Italy,81,0,0,0,0,0,0,,0
2007,Gambia,Malta,0,5,0,0,0,0,0,,0
2007,Gambia,"Netherlands (Kingdom of the)",10,0,0,0,0,0,0,,0
2007,Gambia,Norway,0,17,0,0,0,0,0,,0
2007,Gambia,Poland,0,5,0,0,0,0,0,,0
2007,Gambia,Spain,11,0,0,0,0,0,0,,0
2007,Gambia,Sweden,9,19,0,0,0,0,0,,0
2007,Gambia,Switzerland,18,11,0,0,0,0,0,,0
2007,Palestinian,Azerbaijan,9,0,0,0,0,0,0,,0
2007,Palestinian,Belgium,44,0,0,0,0,0,0,,0
2007,Palestinian,Belarus,6,0,0,0,0,0,0,,0
2007,Palestinian,"Bosnia and Herzegovina",9,0,0,0,0,0,0,,0
2007,Palestinian,Cyprus,153,1267,0,0,0,0,0,,0
2007,Palestinian,Denmark,503,9,0,0,0,0,0,,0
2007,Palestinian,France,97,0,0,0,0,0,0,,0
2007,Palestinian,"United Kingdom of Great Britain and Northern Ireland",122,0,0,0,0,0,0,,0
2007,Palestinian,Greece,15,0,0,0,0,0,0,,0
2007,Palestinian,Hungary,96,30,0,0,0,0,0,,0
2007,Palestinian,Ireland,95,47,0,0,0,0,0,,0
2007,Palestinian,Italy,90,0,0,0,0,0,0,,0
2007,Palestinian,"Rep. of Moldova",12,0,0,0,0,0,0,,0
2007,Palestinian,Malta,37,0,0,0,0,0,0,,0
2007,Palestinian,"Netherlands (Kingdom of the)",5,0,0,0,0,0,0,,0
2007,Palestinian,Norway,10,0,0,0,0,0,0,,0
2007,Palestinian,Poland,6,5,0,0,0,0,0,,0
2007,Palestinian,Romania,36,6,0,0,0,0,0,,0
2007,Palestinian,"Russian Federation",8,0,0,0,0,0,0,,0
2007,Palestinian,Slovakia,5,0,0,0,0,0,0,,0
2007,Palestinian,Switzerland,28,0,0,0,0,0,0,,0
2007,Palestinian,Türkiye,30,166,0,0,0,0,0,,0
2007,Palestinian,Ukraine,5,27,0,0,0,0,0,,0
2007,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",5,0,0,0,0,0,0,,0
2007,"United Kingdom of Great Britain and Northern Ireland",Germany,23,0,0,0,0,0,0,,0
2007,"United Kingdom of Great Britain and Northern Ireland",Ireland,8,0,0,0,0,0,0,,0
2007,Georgia,Austria,377,1375,0,0,0,0,0,,0
2007,Georgia,Belgium,19,0,0,0,0,0,0,,0
2007,Georgia,Belarus,123,5,0,0,0,0,0,,0
2007,Georgia,Bulgaria,5,0,0,0,0,0,0,,0
2007,Georgia,Cyprus,56,848,0,0,0,0,0,,0
2007,Georgia,Czechia,27,43,0,0,0,0,0,,0
2007,Georgia,Denmark,45,5,0,0,0,0,0,,0
2007,Georgia,Finland,5,0,0,0,0,0,0,,0
2007,Georgia,France,1786,0,0,0,0,0,0,,0
2007,Georgia,"United Kingdom of Great Britain and Northern Ireland",38,0,0,0,0,0,0,,0
2007,Georgia,Georgia,0,0,0,273193,0,0,0,,0
2007,Georgia,Germany,1385,174,0,0,0,0,0,,0
2007,Georgia,Greece,0,470,0,0,0,0,0,,0
2007,Georgia,Hungary,86,18,0,0,0,0,0,,0
2007,Georgia,Ireland,159,179,0,0,0,0,0,,0
2007,Georgia,Italy,55,0,0,0,0,0,0,,0
2007,Georgia,"Rep. of Moldova",5,0,0,0,0,0,0,,0
2007,Georgia,"Netherlands (Kingdom of the)",366,0,0,0,0,0,0,,0
2007,Georgia,Norway,55,5,0,0,0,0,0,,0
2007,Georgia,Poland,20,5,0,0,0,0,0,,0
2007,Georgia,"Russian Federation",205,483,0,0,0,0,0,,0
2007,Georgia,Spain,83,0,0,0,0,0,0,,0
2007,Georgia,Slovakia,0,8,0,0,0,0,0,,0
2007,Georgia,Slovenia,5,0,0,0,0,0,0,,0
2007,Georgia,Sweden,139,117,0,0,0,0,0,,0
2007,Georgia,Switzerland,74,30,0,0,0,0,0,,0
2007,Georgia,Ukraine,5079,22,0,0,0,0,0,,0
2007,Germany,Belgium,5,0,0,0,0,0,0,,0
2007,Germany,France,11,0,0,0,0,0,0,,0
2007,Germany,"Netherlands (Kingdom of the)",5,0,0,0,0,0,0,,0
2007,Ghana,Austria,18,196,0,0,0,0,0,,0
2007,Ghana,Belgium,5,0,0,0,0,0,0,,0
2007,Ghana,Cyprus,0,48,0,0,0,0,0,,0
2007,Ghana,Czechia,18,5,0,0,0,0,0,,0
2007,Ghana,Finland,18,0,0,0,0,0,0,,0
2007,Ghana,France,578,0,0,0,0,0,0,,0
2007,Ghana,"United Kingdom of Great Britain and Northern Ireland",1860,0,0,0,0,0,0,,0
2007,Ghana,Germany,1309,252,0,0,0,0,0,,0
2007,Ghana,Greece,5,18,0,0,0,0,0,,0
2007,Ghana,Hungary,11,0,0,0,0,0,0,,0
2007,Ghana,Ireland,49,96,0,0,0,0,0,,0
2007,Ghana,Italy,307,0,0,0,0,0,0,,0
2007,Ghana,Malta,0,13,0,0,0,0,0,,0
2007,Ghana,"Netherlands (Kingdom of the)",5,0,0,0,0,0,0,,0
2007,Ghana,Norway,0,13,0,0,0,0,0,,0
2007,Ghana,Spain,5,0,0,0,0,0,0,,0
2007,Ghana,Sweden,5,20,0,0,0,0,0,,0
2007,Ghana,Switzerland,5,5,0,0,0,0,0,,0
2007,Ghana,Ukraine,0,5,0,0,0,0,0,,0
2007,Guinea-Bissau,Austria,0,40,0,0,0,0,0,,0
2007,Guinea-Bissau,Belgium,13,0,0,0,0,0,0,,0
2007,Guinea-Bissau,France,838,0,0,0,0,0,0,,0
2007,Guinea-Bissau,"United Kingdom of Great Britain and Northern Ireland",7,0,0,0,0,0,0,,0
2007,Guinea-Bissau,Germany,19,12,0,0,0,0,0,,0
2007,Guinea-Bissau,Ireland,5,0,0,0,0,0,0,,0
2007,Guinea-Bissau,Italy,5,0,0,0,0,0,0,,0
2007,Guinea-Bissau,Malta,0,5,0,0,0,0,0,,0
2007,Guinea-Bissau,"Netherlands (Kingdom of the)",26,0,0,0,0,0,0,,0
2007,Guinea-Bissau,Portugal,15,0,0,0,0,0,0,,0
2007,Guinea-Bissau,Spain,5,0,0,0,0,0,0,,0
2007,Guinea-Bissau,Switzerland,13,6,0,0,0,0,0,,0
2007,Greece,Germany,42,0,0,0,0,0,0,,0
2007,Greece,Sweden,5,0,0,0,0,0,0,,0
2007,Guatemala,Austria,0,5,0,0,0,0,0,,0
2007,Guatemala,Belgium,6,0,0,0,0,0,0,,0
2007,Guatemala,France,19,0,0,0,0,0,0,,0
2007,Guatemala,Germany,18,0,0,0,0,0,0,,0
2007,Guatemala,Norway,0,5,0,0,0,0,0,,0
2007,Guatemala,Sweden,7,10,0,0,0,0,0,,0
2007,Guinea,Austria,29,88,0,0,0,0,0,,0
2007,Guinea,Belgium,294,0,0,0,0,0,0,,0
2007,Guinea,Bulgaria,0,5,0,0,0,0,0,,0
2007,Guinea,Cyprus,0,6,0,0,0,0,0,,0
2007,Guinea,Czechia,7,5,0,0,0,0,0,,0
2007,Guinea,Denmark,6,0,0,0,0,0,0,,0
2007,Guinea,Finland,7,0,0,0,0,0,0,,0
2007,Guinea,France,1642,0,0,0,0,0,0,,0
2007,Guinea,"United Kingdom of Great Britain and Northern Ireland",254,0,0,0,0,0,0,,0
2007,Guinea,Germany,317,203,0,0,0,0,0,,0
2007,Guinea,Greece,0,15,0,0,0,0,0,,0
2007,Guinea,Hungary,8,0,0,0,0,0,0,,0
2007,Guinea,Ireland,55,34,0,0,0,0,0,,0
2007,Guinea,Italy,184,0,0,0,0,0,0,,0
2007,Guinea,Malta,0,5,0,0,0,0,0,,0
2007,Guinea,"Netherlands (Kingdom of the)",1001,0,0,0,0,0,0,,0
2007,Guinea,Norway,14,25,0,0,0,0,0,,0
2007,Guinea,Poland,0,8,0,0,0,0,0,,0
2007,Guinea,Portugal,5,0,0,0,0,0,0,,0
2007,Guinea,Romania,5,0,0,0,0,0,0,,0
2007,Guinea,Spain,18,0,0,0,0,0,0,,0
2007,Guinea,Sweden,25,37,0,0,0,0,0,,0
2007,Guinea,Switzerland,69,37,0,0,0,0,0,,0
2007,Guinea,Türkiye,0,22,0,0,0,0,0,,0
2007,Guyana,"United Kingdom of Great Britain and Northern Ireland",5,0,0,0,0,0,0,,0
2007,Guyana,Germany,8,0,0,0,0,0,0,,0
2007,Guyana,Ireland,0,5,0,0,0,0,0,,0
